LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
11.7,48.861,2726517,2019-04-01 15:50:27:193
12,46.522,2727018,2019-04-01 15:50:27:694
11.8,44.589,2727518,2019-04-01 15:50:28:194
12.3,46.242,2728017,2019-04-01 15:50:28:693
12.3,45.579,2728517,2019-04-01 15:50:29:193
12.3,43.068,2729018,2019-04-01 15:50:29:694
12.4,37.997,2729518,2019-04-01 15:50:30:194
12.1,39.423,2730018,2019-04-01 15:50:30:694
12.3,46.785,2730517,2019-04-01 15:50:31:193
12.3,45.279,2731017,2019-04-01 15:50:31:693
11.9,46.689,2731517,2019-04-01 15:50:32:193
12.2,47.936,2732017,2019-04-01 15:50:32:693
12.2,46.436,2732517,2019-04-01 15:50:33:193
12.1,46.888,2733018,2019-04-01 15:50:33:694
11.8,45.244,2733518,2019-04-01 15:50:34:194
11.3,45.014,2734018,2019-04-01 15:50:34:694
11.3,47.745,2734517,2019-04-01 15:50:35:193
11.8,45.021,2735017,2019-04-01 15:50:35:693
11.9,47.719,2735517,2019-04-01 15:50:36:193
12.1,49.059,2736017,2019-04-01 15:50:36:693
12.1,42.964,2736518,2019-04-01 15:50:37:194
12.1,39.399,2737018,2019-04-01 15:50:37:694
12.1,37.594,2737519,2019-04-01 15:50:38:195
12.1,36.852,2738017,2019-04-01 15:50:38:693
12.1,42.82,2738517,2019-04-01 15:50:39:193
12.1,44.525,2739017,2019-04-01 15:50:39:693
11.9,45.942,2739517,2019-04-01 15:50:40:193
11.7,46.345,2740018,2019-04-01 15:50:40:694
11.3,41.656,2740517,2019-04-01 15:50:41:193
11.8,45.923,2741017,2019-04-01 15:50:41:693
12.1,46.447,2741517,2019-04-01 15:50:42:193
11.8,43.559,2742017,2019-04-01 15:50:42:693
12.3,40.241,2742517,2019-04-01 15:50:43:193
12.3,44.001,2743017,2019-04-01 15:50:43:693
12.1,40.973,2743518,2019-04-01 15:50:44:194
12.1,39.753,2744020,2019-04-01 15:50:44:696
12.1,40.223,2744517,2019-04-01 15:50:45:193
12.6,46.874,2745018,2019-04-01 15:50:45:694
12.6,42.311,2745518,2019-04-01 15:50:46:194
12.3,46.499,2746018,2019-04-01 15:50:46:694
12.6,48.136,2746518,2019-04-01 15:50:47:194
12.3,41.412,2747018,2019-04-01 15:50:47:694
12.3,47.669,2747517,2019-04-01 15:50:48:193
12.6,40.868,2748017,2019-04-01 15:50:48:693
12.6,46.577,2748517,2019-04-01 15:50:49:193
12.6,45.277,2749018,2019-04-01 15:50:49:694
12.3,45.12,2749518,2019-04-01 15:50:50:194
12.6,47.501,2750018,2019-04-01 15:50:50:694
12.6,48.308,2750517,2019-04-01 15:50:51:193
12.3,47.26,2751018,2019-04-01 15:50:51:694
12.3,46.445,2751518,2019-04-01 15:50:52:194
12.6,47.861,2752018,2019-04-01 15:50:52:694
12.6,45.752,2752517,2019-04-01 15:50:53:193
12.6,45.959,2753017,2019-04-01 15:50:53:693
12.3,44.745,2753517,2019-04-01 15:50:54:193
12.6,45.929,2754017,2019-04-01 15:50:54:693
12.6,46.51,2754517,2019-04-01 15:50:55:193
12.3,45.147,2755018,2019-04-01 15:50:55:694
12.3,40.112,2755517,2019-04-01 15:50:56:193
12.4,48.069,2756018,2019-04-01 15:50:56:694
12.4,45.763,2756518,2019-04-01 15:50:57:194
12.3,45.386,2757019,2019-04-01 15:50:57:695
12.4,44.666,2757517,2019-04-01 15:50:58:193
12.3,46.479,2758017,2019-04-01 15:50:58:693
12.3,49.224,2758517,2019-04-01 15:50:59:193
12.3,42.307,2759018,2019-04-01 15:50:59:694
12.3,47.386,2759517,2019-04-01 15:51:00:193
12.3,48.171,2760017,2019-04-01 15:51:00:693
12.3,39.288,2760517,2019-04-01 15:51:01:193
12.3,39.016,2761017,2019-04-01 15:51:01:693
12.3,47.187,2761517,2019-04-01 15:51:02:193
12.4,47.383,2762018,2019-04-01 15:51:02:694
12.4,46.1,2762517,2019-04-01 15:51:03:193
12.3,40.581,2763018,2019-04-01 15:51:03:694
12.3,39.366,2763518,2019-04-01 15:51:04:194
12.4,39.284,2764017,2019-04-01 15:51:04:693
12.4,41.46,2764517,2019-04-01 15:51:05:193
12.3,47.144,2765018,2019-04-01 15:51:05:694
12.3,46.599,2765517,2019-04-01 15:51:06:193
12.3,48.253,2766018,2019-04-01 15:51:06:694
12.3,45.272,2766518,2019-04-01 15:51:07:194
12.3,44.88,2767018,2019-04-01 15:51:07:694
12.4,48.107,2767517,2019-04-01 15:51:08:193
12.3,46.234,2768018,2019-04-01 15:51:08:694
12.3,46.029,2768518,2019-04-01 15:51:09:194
12.3,45.81,2769018,2019-04-01 15:51:09:694
12.3,45.804,2769518,2019-04-01 15:51:10:194
12.3,40.351,2770017,2019-04-01 15:51:10:693
12.3,41.26,2770518,2019-04-01 15:51:11:194
12.6,40.432,2771018,2019-04-01 15:51:11:694
12.6,41.802,2771518,2019-04-01 15:51:12:194
12.6,46.784,2772017,2019-04-01 15:51:12:693
12.6,46.811,2772517,2019-04-01 15:51:13:193
12.3,46.799,2773017,2019-04-01 15:51:13:693
12.3,39.342,2773518,2019-04-01 15:51:14:194
12.3,40.454,2774018,2019-04-01 15:51:14:694
12.3,40.467,2774517,2019-04-01 15:51:15:193
12.6,39.851,2775018,2019-04-01 15:51:15:694
12.3,40.054,2775518,2019-04-01 15:51:16:194
12.3,40.15,2776017,2019-04-01 15:51:16:693
12.3,39.791,2776517,2019-04-01 15:51:17:193
12.3,40.615,2777018,2019-04-01 15:51:17:694
12.3,45.604,2777518,2019-04-01 15:51:18:194
12.3,47.3,2778017,2019-04-01 15:51:18:693
12.3,46.632,2778517,2019-04-01 15:51:19:193
12.3,41.663,2779017,2019-04-01 15:51:19:693
12.6,40.906,2779518,2019-04-01 15:51:20:194
12.3,40.103,2780018,2019-04-01 15:51:20:694
12.6,41.029,2780518,2019-04-01 15:51:21:194
12.3,45.541,2781018,2019-04-01 15:51:21:694
12.3,46.592,2781518,2019-04-01 15:51:22:194
12.3,46.468,2782018,2019-04-01 15:51:22:694
12.4,46.73,2782517,2019-04-01 15:51:23:193
12.3,45.925,2783017,2019-04-01 15:51:23:693
12.6,48.067,2783518,2019-04-01 15:51:24:194
12.1,46.97,2784018,2019-04-01 15:51:24:694
12.3,46.729,2784517,2019-04-01 15:51:25:193
12.4,45.245,2785018,2019-04-01 15:51:25:694
12.1,45.874,2785518,2019-04-01 15:51:26:194
12.5,47.623,2786018,2019-04-01 15:51:26:694
12.3,47.565,2786518,2019-04-01 15:51:27:194
12.3,44.554,2787018,2019-04-01 15:51:27:694
12.5,43.92,2787518,2019-04-01 15:51:28:194
12.2,46.266,2788017,2019-04-01 15:51:28:693
12.3,41.593,2788517,2019-04-01 15:51:29:193
12.3,41.06,2789017,2019-04-01 15:51:29:693
12.2,46.202,2789517,2019-04-01 15:51:30:193
12.3,45.763,2790017,2019-04-01 15:51:30:693
12.3,46.654,2790517,2019-04-01 15:51:31:193
12.3,45.927,2791017,2019-04-01 15:51:31:693
12.3,46.07,2791518,2019-04-01 15:51:32:194
12.3,43.281,2792018,2019-04-01 15:51:32:694
12.3,45.113,2792518,2019-04-01 15:51:33:194
12.3,44.651,2793018,2019-04-01 15:51:33:694
12.3,44.515,2793518,2019-04-01 15:51:34:194
12.3,47.137,2794018,2019-04-01 15:51:34:694
12.3,44.302,2794518,2019-04-01 15:51:35:194
12.3,46.403,2795018,2019-04-01 15:51:35:694
12.3,45.865,2795518,2019-04-01 15:51:36:194
12.3,46.745,2796018,2019-04-01 15:51:36:694
12.3,46.166,2796517,2019-04-01 15:51:37:193
12.3,44.072,2797017,2019-04-01 15:51:37:693
12.3,44.687,2797518,2019-04-01 15:51:38:194
12.3,46.847,2798018,2019-04-01 15:51:38:694
12.3,45.166,2798517,2019-04-01 15:51:39:193
12.2,47.155,2799018,2019-04-01 15:51:39:694
12.3,46.024,2799517,2019-04-01 15:51:40:193
12.3,46.748,2800018,2019-04-01 15:51:40:694
12.3,48.664,2800517,2019-04-01 15:51:41:193
12.3,41.305,2801018,2019-04-01 15:51:41:694
12.3,46.097,2801518,2019-04-01 15:51:42:194
12.3,46.639,2802020,2019-04-01 15:51:42:696
12.3,47.374,2802518,2019-04-01 15:51:43:194
12.3,45.339,2803018,2019-04-01 15:51:43:694
12.1,43.517,2803517,2019-04-01 15:51:44:193
12.3,45.934,2804017,2019-04-01 15:51:44:693
12.4,42.611,2804517,2019-04-01 15:51:45:193
12.4,45.389,2805018,2019-04-01 15:51:45:694
12.4,49.124,2805518,2019-04-01 15:51:46:194
12.4,42.349,2806018,2019-04-01 15:51:46:694
12.3,43.004,2806518,2019-04-01 15:51:47:194
12.3,42.747,2807017,2019-04-01 15:51:47:693
12.4,43.136,2807518,2019-04-01 15:51:48:194
12.1,45.238,2808018,2019-04-01 15:51:48:694
12.3,48.407,2808517,2019-04-01 15:51:49:193
12.3,46.96,2809017,2019-04-01 15:51:49:693
12.4,46.675,2809518,2019-04-01 15:51:50:194
12.4,46.674,2810018,2019-04-01 15:51:50:694
12.4,45.868,2810517,2019-04-01 15:51:51:193
12.3,43.926,2811018,2019-04-01 15:51:51:694
12.3,45.79,2811518,2019-04-01 15:51:52:194
12.4,45.289,2812018,2019-04-01 15:51:52:694
12.4,46.042,2812518,2019-04-01 15:51:53:194
12.4,45.714,2813018,2019-04-01 15:51:53:694
12.4,45.444,2813518,2019-04-01 15:51:54:194
12.3,44.687,2814018,2019-04-01 15:51:54:694
12.3,44.129,2814518,2019-04-01 15:51:55:194
12.3,42.513,2815017,2019-04-01 15:51:55:693
12.3,38.314,2815518,2019-04-01 15:51:56:194
12.3,42.303,2816018,2019-04-01 15:51:56:694
12.3,45.891,2816517,2019-04-01 15:51:57:193
12.4,39.771,2817017,2019-04-01 15:51:57:693
12.3,46.51,2817517,2019-04-01 15:51:58:193
12.3,47.369,2818017,2019-04-01 15:51:58:693
12.4,44.992,2818517,2019-04-01 15:51:59:193
12.3,44.594,2819017,2019-04-01 15:51:59:693
12.3,45.671,2819517,2019-04-01 15:52:00:193
12.3,36.974,2820017,2019-04-01 15:52:00:693
12.4,44.486,2820518,2019-04-01 15:52:01:194
12.3,47.942,2821018,2019-04-01 15:52:01:694
12.3,45.829,2821518,2019-04-01 15:52:02:194
12.4,44.492,2822017,2019-04-01 15:52:02:693
12.4,46.1,2822517,2019-04-01 15:52:03:193
12.4,42.652,2823018,2019-04-01 15:52:03:694
12.4,38.753,2823517,2019-04-01 15:52:04:193
12.6,47.892,2824017,2019-04-01 15:52:04:693
12.7,46.504,2824517,2019-04-01 15:52:05:193
12.5,46.293,2825018,2019-04-01 15:52:05:694
12.5,42.461,2825517,2019-04-01 15:52:06:193
12.5,43.407,2826018,2019-04-01 15:52:06:694
12.5,46.332,2826517,2019-04-01 15:52:07:193
12.4,47.33,2827017,2019-04-01 15:52:07:693
12.3,42.764,2827518,2019-04-01 15:52:08:194
12.3,43.847,2828018,2019-04-01 15:52:08:694
12.5,41.749,2828518,2019-04-01 15:52:09:194
12.3,36.189,2829018,2019-04-01 15:52:09:694
12.4,45.725,2829518,2019-04-01 15:52:10:194
12.3,42.701,2830018,2019-04-01 15:52:10:694
12.3,45.147,2830517,2019-04-01 15:52:11:193
12.3,43.631,2831017,2019-04-01 15:52:11:693
12.1,37.714,2831517,2019-04-01 15:52:12:193
12.5,45.809,2832017,2019-04-01 15:52:12:693
12.3,45.978,2832517,2019-04-01 15:52:13:193
12.3,46.88,2833017,2019-04-01 15:52:13:693
12.3,44.247,2833517,2019-04-01 15:52:14:193
12.3,45.34,2834018,2019-04-01 15:52:14:694
12.4,44.955,2834518,2019-04-01 15:52:15:194
12.4,43.535,2835018,2019-04-01 15:52:15:694
12.3,45.359,2835518,2019-04-01 15:52:16:194
12.3,46.714,2836018,2019-04-01 15:52:16:694
12.4,44.859,2836517,2019-04-01 15:52:17:193
12.4,40.24,2837017,2019-04-01 15:52:17:693
12.3,41.862,2837518,2019-04-01 15:52:18:194
12.3,40.913,2838018,2019-04-01 15:52:18:694
12.4,39.707,2838518,2019-04-01 15:52:19:194
12.4,38.887,2839018,2019-04-01 15:52:19:694
12.3,45.958,2839518,2019-04-01 15:52:20:194
12.3,47.158,2840018,2019-04-01 15:52:20:694
12.4,47.276,2840517,2019-04-01 15:52:21:193
12.3,58.497,2841018,2019-04-01 15:52:21:694
12.3,53.132,2841517,2019-04-01 15:52:22:193
12.6,46.015,2842017,2019-04-01 15:52:22:693
12.3,44.553,2842518,2019-04-01 15:52:23:194
12.3,45.342,2843018,2019-04-01 15:52:23:694
12.6,46.297,2843518,2019-04-01 15:52:24:194
12.3,43.891,2844018,2019-04-01 15:52:24:694
12.3,47.531,2844518,2019-04-01 15:52:25:194
12.3,42.051,2845018,2019-04-01 15:52:25:694
12.3,46.512,2845517,2019-04-01 15:52:26:193
12.3,45.286,2846017,2019-04-01 15:52:26:693
12.3,46.349,2846517,2019-04-01 15:52:27:193
12.3,46.056,2847019,2019-04-01 15:52:27:695
12.3,37.078,2847518,2019-04-01 15:52:28:194
12.3,44.536,2848017,2019-04-01 15:52:28:693
12.3,46.019,2848517,2019-04-01 15:52:29:193
12.3,41.537,2849018,2019-04-01 15:52:29:694
12.3,44.205,2849517,2019-04-01 15:52:30:193
12.4,40.241,2850017,2019-04-01 15:52:30:693
12.3,45.484,2850518,2019-04-01 15:52:31:194
12.3,48.232,2851018,2019-04-01 15:52:31:694
12.4,43.109,2851518,2019-04-01 15:52:32:194
12.3,46.146,2852018,2019-04-01 15:52:32:694
12.3,37.125,2852517,2019-04-01 15:52:33:193
12.3,45.847,2853018,2019-04-01 15:52:33:694
12.3,45.519,2853517,2019-04-01 15:52:34:193
12.3,36.221,2854017,2019-04-01 15:52:34:693
12.3,46.235,2854518,2019-04-01 15:52:35:194
12.3,46.287,2855018,2019-04-01 15:52:35:694
12.3,47.471,2855518,2019-04-01 15:52:36:194
12.3,46.411,2856018,2019-04-01 15:52:36:694
12.3,38.539,2856517,2019-04-01 15:52:37:193
12.3,46.269,2857018,2019-04-01 15:52:37:694
12.3,47.408,2857518,2019-04-01 15:52:38:194
12.3,47.362,2858018,2019-04-01 15:52:38:694
12.4,44.493,2858518,2019-04-01 15:52:39:194
12.4,46.919,2859017,2019-04-01 15:52:39:693
12.4,48.79,2859517,2019-04-01 15:52:40:193
12.3,35.498,2860020,2019-04-01 15:52:40:696
12.4,36.843,2860518,2019-04-01 15:52:41:194
12.1,43.632,2861018,2019-04-01 15:52:41:694
12.1,47.549,2861518,2019-04-01 15:52:42:194
12,37.514,2862018,2019-04-01 15:52:42:694
12.3,36.727,2862517,2019-04-01 15:52:43:193
12.1,36.441,2863018,2019-04-01 15:52:43:694
12.1,40.35,2863518,2019-04-01 15:52:44:194
12.3,37.594,2864018,2019-04-01 15:52:44:694
12.3,37.944,2864517,2019-04-01 15:52:45:193
12.3,38.956,2865018,2019-04-01 15:52:45:694
12.4,43.011,2865517,2019-04-01 15:52:46:193
12.3,42.316,2866018,2019-04-01 15:52:46:694
12.4,39.173,2866518,2019-04-01 15:52:47:194
12.3,36.097,2867018,2019-04-01 15:52:47:694
12.4,36.001,2867517,2019-04-01 15:52:48:193
12.3,36.409,2868018,2019-04-01 15:52:48:694
12.4,35.881,2868518,2019-04-01 15:52:49:194
12.4,36.291,2869017,2019-04-01 15:52:49:693
12.4,44.522,2869517,2019-04-01 15:52:50:193
12.3,46.997,2870017,2019-04-01 15:52:50:693
12.4,39.578,2870517,2019-04-01 15:52:51:193
12.3,35.216,2871017,2019-04-01 15:52:51:693
12.4,38.247,2871518,2019-04-01 15:52:52:194
12.4,43.722,2872018,2019-04-01 15:52:52:694
12.3,48.711,2872517,2019-04-01 15:52:53:193
12.6,36.985,2873018,2019-04-01 15:52:53:694
12.3,37.488,2873518,2019-04-01 15:52:54:194
12.3,42.454,2874018,2019-04-01 15:52:54:694
12.5,39.743,2874518,2019-04-01 15:52:55:194
12.4,46.33,2875018,2019-04-01 15:52:55:694
12.4,41.113,2875522,2019-04-01 15:52:56:198
12.4,44.337,2876017,2019-04-01 15:52:56:693
12.5,42.022,2876518,2019-04-01 15:52:57:194
12.5,38.519,2877018,2019-04-01 15:52:57:694
12.4,36.248,2877517,2019-04-01 15:52:58:193
12.7,37.668,2878017,2019-04-01 15:52:58:693
12.5,46.176,2878518,2019-04-01 15:52:59:194
12.7,47.894,2879017,2019-04-01 15:52:59:693
12.5,46.028,2879517,2019-04-01 15:53:00:193
12.4,45.781,2880017,2019-04-01 15:53:00:693
12.4,37.86,2880517,2019-04-01 15:53:01:193
12.5,38.151,2881018,2019-04-01 15:53:01:694
12.5,45.886,2881517,2019-04-01 15:53:02:193
12.4,47.581,2882017,2019-04-01 15:53:02:693
12.4,42.291,2882517,2019-04-01 15:53:03:193
12.5,47.966,2883017,2019-04-01 15:53:03:693
12.5,46.913,2883517,2019-04-01 15:53:04:193
12.4,40.958,2884017,2019-04-01 15:53:04:693
12.4,38.407,2884517,2019-04-01 15:53:05:193
12.4,35.821,2885017,2019-04-01 15:53:05:693
12.7,35.779,2885517,2019-04-01 15:53:06:193
12.4,35.955,2886017,2019-04-01 15:53:06:693
12.5,44.587,2886517,2019-04-01 15:53:07:193
12.4,47.519,2887017,2019-04-01 15:53:07:693
12.4,48.189,2887518,2019-04-01 15:53:08:194
12.5,44.252,2888018,2019-04-01 15:53:08:694
12.7,36.733,2888518,2019-04-01 15:53:09:194
12.5,35.552,2889018,2019-04-01 15:53:09:694
12.7,34.721,2889518,2019-04-01 15:53:10:194
12.7,34.073,2890018,2019-04-01 15:53:10:694
12.7,35.163,2890518,2019-04-01 15:53:11:194
12.7,42.075,2891017,2019-04-01 15:53:11:693
12.7,35.256,2891518,2019-04-01 15:53:12:194
12.4,35.27,2892018,2019-04-01 15:53:12:694
12.6,47.463,2892517,2019-04-01 15:53:13:193
12.7,44.506,2893017,2019-04-01 15:53:13:693
12.7,47.765,2893517,2019-04-01 15:53:14:193
12.6,45.168,2894017,2019-04-01 15:53:14:693
12.7,35.732,2894517,2019-04-01 15:53:15:193
12.6,35.957,2895017,2019-04-01 15:53:15:693
12.7,36.347,2895518,2019-04-01 15:53:16:194
12.7,35.753,2896018,2019-04-01 15:53:16:694
12.7,35.521,2896517,2019-04-01 15:53:17:193
12.8,36.808,2897017,2019-04-01 15:53:17:693
12.9,47.721,2897517,2019-04-01 15:53:18:193
12.7,42.835,2898017,2019-04-01 15:53:18:693
13,36.241,2898517,2019-04-01 15:53:19:193
12.9,36.856,2899018,2019-04-01 15:53:19:694
12.7,35.218,2899518,2019-04-01 15:53:20:194
12.6,43.458,2900018,2019-04-01 15:53:20:694
12.4,37.068,2900517,2019-04-01 15:53:21:193
12.6,36.274,2901018,2019-04-01 15:53:21:694
12.7,35.708,2901518,2019-04-01 15:53:22:194
12.7,44.756,2902018,2019-04-01 15:53:22:694
12.7,47.877,2902517,2019-04-01 15:53:23:193
12.7,35.434,2903017,2019-04-01 15:53:23:693
12.7,36.233,2903517,2019-04-01 15:53:24:193
12.6,38.662,2904017,2019-04-01 15:53:24:693
12.7,35.834,2904517,2019-04-01 15:53:25:193
12.6,36.412,2905018,2019-04-01 15:53:25:694
12.7,36.772,2905518,2019-04-01 15:53:26:194
12.7,35.425,2906017,2019-04-01 15:53:26:693
12.7,44.602,2906518,2019-04-01 15:53:27:194
12.6,46.917,2907018,2019-04-01 15:53:27:694
12.4,36.443,2907518,2019-04-01 15:53:28:194
12.7,35.139,2908017,2019-04-01 15:53:28:693
12.4,35.035,2908518,2019-04-01 15:53:29:194
12.4,34.715,2909018,2019-04-01 15:53:29:694
12.4,38.188,2909517,2019-04-01 15:53:30:193
12.4,35.791,2910018,2019-04-01 15:53:30:694
12.7,35.068,2910517,2019-04-01 15:53:31:193
12.6,36.418,2911018,2019-04-01 15:53:31:694
12.6,36.764,2911517,2019-04-01 15:53:32:193
12.4,36.973,2912018,2019-04-01 15:53:32:694
12.2,36.605,2912518,2019-04-01 15:53:33:194
12.2,38.559,2913017,2019-04-01 15:53:33:693
12.2,37.534,2913517,2019-04-01 15:53:34:193
12.3,38.103,2914018,2019-04-01 15:53:34:694
12.3,42.959,2914518,2019-04-01 15:53:35:194
12.4,42.136,2915018,2019-04-01 15:53:35:694
12.4,44.252,2915518,2019-04-01 15:53:36:194
12.3,41.453,2916018,2019-04-01 15:53:36:694
12.4,41.481,2916518,2019-04-01 15:53:37:194
12.4,36.622,2917017,2019-04-01 15:53:37:693
11.8,35.156,2917517,2019-04-01 15:53:38:193
12.3,36.254,2918017,2019-04-01 15:53:38:693
12.1,35.233,2918518,2019-04-01 15:53:39:194
12.1,36.607,2919018,2019-04-01 15:53:39:694
12.4,37.469,2919518,2019-04-01 15:53:40:194
12.7,37.029,2920018,2019-04-01 15:53:40:694
12.4,37.076,2920518,2019-04-01 15:53:41:194
12.4,36.753,2921017,2019-04-01 15:53:41:693
12.4,36.598,2921517,2019-04-01 15:53:42:193
12.7,36.444,2922018,2019-04-01 15:53:42:694
12.4,35.676,2922518,2019-04-01 15:53:43:194
12.6,44.096,2923017,2019-04-01 15:53:43:693
12.7,42.391,2923518,2019-04-01 15:53:44:194
12.7,38.207,2924018,2019-04-01 15:53:44:694
12.7,34.853,2924518,2019-04-01 15:53:45:194
12.4,37.764,2925018,2019-04-01 15:53:45:694
12.4,35.925,2925517,2019-04-01 15:53:46:193
12.7,40.812,2926018,2019-04-01 15:53:46:694
12.7,37.314,2926517,2019-04-01 15:53:47:193
12.7,36.647,2927018,2019-04-01 15:53:47:694
12.7,35.865,2927518,2019-04-01 15:53:48:194
12.7,42.289,2928018,2019-04-01 15:53:48:694
12.6,39.698,2928517,2019-04-01 15:53:49:193
12.9,36.684,2929018,2019-04-01 15:53:49:694
12.9,43.83,2929518,2019-04-01 15:53:50:194
12.6,37.148,2930018,2019-04-01 15:53:50:694
12.6,37.041,2930517,2019-04-01 15:53:51:193
12.6,42.13,2931018,2019-04-01 15:53:51:694
12.7,47.006,2931518,2019-04-01 15:53:52:194
12.9,46.085,2932018,2019-04-01 15:53:52:694
12.6,46.448,2932518,2019-04-01 15:53:53:194
12.6,47.694,2933018,2019-04-01 15:53:53:694
12.9,36.626,2933518,2019-04-01 15:53:54:194
12.6,49.456,2934018,2019-04-01 15:53:54:694
12.7,45.882,2934518,2019-04-01 15:53:55:194
12.7,47.023,2935018,2019-04-01 15:53:55:694
12.6,35.128,2935518,2019-04-01 15:53:56:194
12.6,37.035,2936018,2019-04-01 15:53:56:694
12.2,48.239,2936518,2019-04-01 15:53:57:194
12,45.827,2937017,2019-04-01 15:53:57:693
12.5,45.928,2937518,2019-04-01 15:53:58:194
12.6,44.859,2938018,2019-04-01 15:53:58:694
12.6,45.472,2938518,2019-04-01 15:53:59:194
12.6,44.323,2939018,2019-04-01 15:53:59:694
12.6,49.558,2939518,2019-04-01 15:54:00:194
12.6,47.541,2940018,2019-04-01 15:54:00:694
12.4,46.098,2940518,2019-04-01 15:54:01:194
12.7,45.982,2941017,2019-04-01 15:54:01:693
12.4,48.012,2941518,2019-04-01 15:54:02:194
12.7,35.802,2942017,2019-04-01 15:54:02:693
12.3,46.94,2942517,2019-04-01 15:54:03:193
12.6,45.827,2943018,2019-04-01 15:54:03:694
12.3,46.291,2943518,2019-04-01 15:54:04:194
12.4,35.759,2944019,2019-04-01 15:54:04:695
12.6,47.023,2944518,2019-04-01 15:54:05:194
12.3,51.743,2945018,2019-04-01 15:54:05:694
12.3,41.554,2945518,2019-04-01 15:54:06:194
12.3,45.053,2946017,2019-04-01 15:54:06:693
12.3,47.384,2946517,2019-04-01 15:54:07:193
12.3,47.244,2947018,2019-04-01 15:54:07:694
12.4,46.056,2947518,2019-04-01 15:54:08:194
12.3,46.144,2948018,2019-04-01 15:54:08:694
12.4,44.724,2948518,2019-04-01 15:54:09:194
12.3,44.458,2949018,2019-04-01 15:54:09:694
12,46.307,2949517,2019-04-01 15:54:10:193
12.1,54.838,2950017,2019-04-01 15:54:10:693
12.1,48.658,2950518,2019-04-01 15:54:11:194
12.3,46.93,2951017,2019-04-01 15:54:11:693
12.3,45.788,2951517,2019-04-01 15:54:12:193
12.6,45.869,2952018,2019-04-01 15:54:12:694
12.3,44.725,2952518,2019-04-01 15:54:13:194
12.3,51.812,2953018,2019-04-01 15:54:13:694
12.6,47.783,2953517,2019-04-01 15:54:14:193
12.3,46.929,2954019,2019-04-01 15:54:14:695
12.2,45.147,2954517,2019-04-01 15:54:15:193
12.1,47.535,2955018,2019-04-01 15:54:15:694
11.9,46.375,2955517,2019-04-01 15:54:16:193
12.2,45.991,2956018,2019-04-01 15:54:16:694
12.4,44.337,2956517,2019-04-01 15:54:17:193
12.3,46.786,2957017,2019-04-01 15:54:17:693
12.3,45.401,2957517,2019-04-01 15:54:18:193
12.3,46.019,2958018,2019-04-01 15:54:18:694
12.3,49.561,2958518,2019-04-01 15:54:19:194
12.2,43.459,2959018,2019-04-01 15:54:19:694
12.2,48.905,2959517,2019-04-01 15:54:20:193
12.2,43.914,2960018,2019-04-01 15:54:20:694
12.2,45.581,2960518,2019-04-01 15:54:21:194
12.2,49.277,2961017,2019-04-01 15:54:21:693
12,48.96,2961518,2019-04-01 15:54:22:194
12,49.035,2962017,2019-04-01 15:54:22:693
12,46.269,2962517,2019-04-01 15:54:23:193
12.1,45.317,2963018,2019-04-01 15:54:23:694
12.6,44.253,2963518,2019-04-01 15:54:24:194
12.6,44.934,2964017,2019-04-01 15:54:24:693
12.6,35.503,2964517,2019-04-01 15:54:25:193
12.7,46.03,2965018,2019-04-01 15:54:25:694
12.4,45.609,2965517,2019-04-01 15:54:26:193
12.3,46.031,2966018,2019-04-01 15:54:26:694
12.5,44.345,2966518,2019-04-01 15:54:27:194
12.6,45.24,2967018,2019-04-01 15:54:27:694
12.4,46.971,2967518,2019-04-01 15:54:28:194
12.4,46.145,2968019,2019-04-01 15:54:28:695
12.4,46.604,2968518,2019-04-01 15:54:29:194
12.4,40.953,2969018,2019-04-01 15:54:29:694
12.4,35.355,2969517,2019-04-01 15:54:30:193
12.4,35.654,2970018,2019-04-01 15:54:30:694
12.4,48.249,2970518,2019-04-01 15:54:31:194
12.6,46.518,2971018,2019-04-01 15:54:31:694
12.4,47.294,2971518,2019-04-01 15:54:32:194
12.6,45.282,2972017,2019-04-01 15:54:32:693
12.6,42.606,2972517,2019-04-01 15:54:33:193
12.4,45.254,2973018,2019-04-01 15:54:33:694
12.4,44.216,2973518,2019-04-01 15:54:34:194
12.7,44.612,2974017,2019-04-01 15:54:34:693
12.7,38.206,2974518,2019-04-01 15:54:35:194
12.7,38.037,2975018,2019-04-01 15:54:35:694
12.6,45.929,2975518,2019-04-01 15:54:36:194
12.7,46.248,2976019,2019-04-01 15:54:36:695
12.7,45.783,2976517,2019-04-01 15:54:37:193
12.6,44.344,2977017,2019-04-01 15:54:37:693
12.9,35.859,2977518,2019-04-01 15:54:38:194
12.6,46.158,2978018,2019-04-01 15:54:38:694
12.6,39.356,2978518,2019-04-01 15:54:39:194
12.7,46.727,2979017,2019-04-01 15:54:39:693
12.6,45.429,2979518,2019-04-01 15:54:40:194
