sep=;
LIGHT (lux);SOUND LEVEL (dB);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
73.0;41.587;268026;2019-03-27 15:17:56:078
73.0;52.549;268525;2019-03-27 15:17:56:577
73.0;54.187;269025;2019-03-27 15:17:57:077
73.0;51.419;269525;2019-03-27 15:17:57:577
73.0;43.085;270025;2019-03-27 15:17:58:077
73.0;40.926;270525;2019-03-27 15:17:58:577
73.0;52.964;271025;2019-03-27 15:17:59:077
73.0;54.054;271527;2019-03-27 15:17:59:579
73.0;51.24;272026;2019-03-27 15:18:00:078
73.0;52.88;272525;2019-03-27 15:18:00:577
73.0;49.846;273028;2019-03-27 15:18:01:080
73.0;49.214;273525;2019-03-27 15:18:01:577
73.0;46.989;274027;2019-03-27 15:18:02:079
73.0;41.548;274525;2019-03-27 15:18:02:577
73.0;38.274;275025;2019-03-27 15:18:03:077
73.0;49.919;275526;2019-03-27 15:18:03:578
73.0;49.193;276025;2019-03-27 15:18:04:077
73.0;39.707;276525;2019-03-27 15:18:04:577
73.0;48.594;277025;2019-03-27 15:18:05:077
75.0;44.885;277525;2019-03-27 15:18:05:577
75.0;42.704;278027;2019-03-27 15:18:06:079
73.0;44.023;278525;2019-03-27 15:18:06:577
73.0;42.583;279025;2019-03-27 15:18:07:077
73.0;38.913;279526;2019-03-27 15:18:07:578
73.0;48.124;280025;2019-03-27 15:18:08:077
73.0;53.854;280525;2019-03-27 15:18:08:577
73.0;42.708;281026;2019-03-27 15:18:09:078
73.0;47.815;281526;2019-03-27 15:18:09:578
73.0;54.906;282025;2019-03-27 15:18:10:077
73.0;51.554;282526;2019-03-27 15:18:10:578
73.0;47.301;283025;2019-03-27 15:18:11:077
73.0;45.489;283525;2019-03-27 15:18:11:577
73.0;49.736;284025;2019-03-27 15:18:12:077
73.0;39.762;284526;2019-03-27 15:18:12:578
73.0;37.004;285025;2019-03-27 15:18:13:077
73.0;55.376;285525;2019-03-27 15:18:13:577
73.0;55.57;286027;2019-03-27 15:18:14:079
73.0;55.928;286525;2019-03-27 15:18:14:577
73.0;55.889;287026;2019-03-27 15:18:15:078
73.0;40.887;287525;2019-03-27 15:18:15:577
73.0;41.731;288025;2019-03-27 15:18:16:077
73.0;53.9;288527;2019-03-27 15:18:16:579
75.0;48.698;289026;2019-03-27 15:18:17:078
75.0;42.514;289526;2019-03-27 15:18:17:578
73.0;55.814;290025;2019-03-27 15:18:18:077
73.0;55.8;290525;2019-03-27 15:18:18:577
75.0;49.811;291026;2019-03-27 15:18:19:078
73.0;50.074;291525;2019-03-27 15:18:19:577
73.0;46.57;292025;2019-03-27 15:18:20:077
73.0;50.744;292526;2019-03-27 15:18:20:578
73.0;51.51;293025;2019-03-27 15:18:21:077
73.0;38.984;293525;2019-03-27 15:18:21:577
73.0;55.084;294026;2019-03-27 15:18:22:078
73.0;53.909;294525;2019-03-27 15:18:22:577
73.0;47.036;295026;2019-03-27 15:18:23:078
73.0;43.775;295526;2019-03-27 15:18:23:578
75.0;52.609;296025;2019-03-27 15:18:24:077
73.0;55.752;296525;2019-03-27 15:18:24:577
73.0;54.14;297025;2019-03-27 15:18:25:077
73.0;53.845;297526;2019-03-27 15:18:25:578
73.0;47.387;298025;2019-03-27 15:18:26:077
75.0;47.663;298525;2019-03-27 15:18:26:577
75.0;36.485;299025;2019-03-27 15:18:27:077
73.0;52.116;299529;2019-03-27 15:18:27:581
73.0;37.068;300025;2019-03-27 15:18:28:077
73.0;37.41;300525;2019-03-27 15:18:28:577
73.0;47.333;301027;2019-03-27 15:18:29:079
73.0;42.172;301526;2019-03-27 15:18:29:578
73.0;42.615;302026;2019-03-27 15:18:30:078
75.0;39.159;302525;2019-03-27 15:18:30:577
75.0;40.11;303025;2019-03-27 15:18:31:077
73.0;41.945;303528;2019-03-27 15:18:31:580
75.0;47.657;304025;2019-03-27 15:18:32:077
73.0;53.912;304524;2019-03-27 15:18:32:576
73.0;52.725;305025;2019-03-27 15:18:33:077
73.0;51.668;305525;2019-03-27 15:18:33:577
73.0;50.971;306026;2019-03-27 15:18:34:078
75.0;48.542;306526;2019-03-27 15:18:34:578
73.0;58.186;307025;2019-03-27 15:18:35:077
73.0;54.075;307528;2019-03-27 15:18:35:580
73.0;54.27;308025;2019-03-27 15:18:36:077
75.0;48.152;308527;2019-03-27 15:18:36:579
75.0;50.373;309025;2019-03-27 15:18:37:077
73.0;49.991;309525;2019-03-27 15:18:37:577
73.0;48.465;310025;2019-03-27 15:18:38:077
73.0;54.081;310525;2019-03-27 15:18:38:577
73.0;51.737;311025;2019-03-27 15:18:39:077
73.0;54.57;311525;2019-03-27 15:18:39:577
73.0;42.968;312025;2019-03-27 15:18:40:077
75.0;48.315;312526;2019-03-27 15:18:40:578
73.0;41.656;313025;2019-03-27 15:18:41:077
73.0;53.787;313529;2019-03-27 15:18:41:581
73.0;49.098;314026;2019-03-27 15:18:42:078
73.0;52.258;314526;2019-03-27 15:18:42:578
73.0;55.428;315026;2019-03-27 15:18:43:078
73.0;53.696;315526;2019-03-27 15:18:43:578
75.0;47.68;316026;2019-03-27 15:18:44:078
75.0;41.942;316526;2019-03-27 15:18:44:578
75.0;39.672;317025;2019-03-27 15:18:45:077
73.0;54.978;317527;2019-03-27 15:18:45:579
73.0;54.642;318026;2019-03-27 15:18:46:078
73.0;53.989;318526;2019-03-27 15:18:46:578
75.0;55.933;319026;2019-03-27 15:18:47:078
73.0;52.457;319525;2019-03-27 15:18:47:577
73.0;49.072;320025;2019-03-27 15:18:48:077
75.0;41.621;320525;2019-03-27 15:18:48:577
75.0;37.528;321025;2019-03-27 15:18:49:077
75.0;38.634;321526;2019-03-27 15:18:49:578
73.0;42.206;322026;2019-03-27 15:18:50:078
73.0;38.452;322528;2019-03-27 15:18:50:580
75.0;37.547;323026;2019-03-27 15:18:51:078
73.0;39.615;323526;2019-03-27 15:18:51:578
75.0;53.725;324026;2019-03-27 15:18:52:078
73.0;55.496;324526;2019-03-27 15:18:52:578
75.0;54.512;325025;2019-03-27 15:18:53:077
75.0;55.462;325526;2019-03-27 15:18:53:578
72.0;56.47;326026;2019-03-27 15:18:54:078
75.0;55.061;326525;2019-03-27 15:18:54:577
73.0;51.318;327025;2019-03-27 15:18:55:077
73.0;41.399;327525;2019-03-27 15:18:55:577
75.0;38.997;328025;2019-03-27 15:18:56:077
73.0;39.866;328525;2019-03-27 15:18:56:577
73.0;38.407;329026;2019-03-27 15:18:57:078
73.0;51.173;329527;2019-03-27 15:18:57:579
75.0;49.781;330025;2019-03-27 15:18:58:077
75.0;50.074;330528;2019-03-27 15:18:58:580
73.0;52.787;331025;2019-03-27 15:18:59:077
73.0;51.195;331526;2019-03-27 15:18:59:578
75.0;47.986;332025;2019-03-27 15:19:00:077
75.0;49.94;332525;2019-03-27 15:19:00:577
72.0;47.646;333026;2019-03-27 15:19:01:078
72.0;48.441;333525;2019-03-27 15:19:01:577
75.0;51.06;334026;2019-03-27 15:19:02:078
73.0;51.409;334525;2019-03-27 15:19:02:577
73.0;56.495;335026;2019-03-27 15:19:03:078
73.0;48.498;335526;2019-03-27 15:19:03:578
75.0;54.184;336026;2019-03-27 15:19:04:078
73.0;55.486;336525;2019-03-27 15:19:04:577
73.0;46.21;337025;2019-03-27 15:19:05:077
73.0;41.668;337525;2019-03-27 15:19:05:577
75.0;53.28;338025;2019-03-27 15:19:06:077
75.0;37.343;338525;2019-03-27 15:19:06:577
72.0;42.646;339026;2019-03-27 15:19:07:078
72.0;40.163;339529;2019-03-27 15:19:07:581
73.0;37.995;340026;2019-03-27 15:19:08:078
72.0;49.944;340526;2019-03-27 15:19:08:578
72.0;56.843;341028;2019-03-27 15:19:09:080
72.0;53.457;341526;2019-03-27 15:19:09:578
73.0;54.038;342026;2019-03-27 15:19:10:078
73.0;52.115;342526;2019-03-27 15:19:10:578
73.0;42.321;343026;2019-03-27 15:19:11:078
73.0;54.946;343526;2019-03-27 15:19:11:578
73.0;50.809;344026;2019-03-27 15:19:12:078
73.0;40.561;344525;2019-03-27 15:19:12:577
72.0;46.926;345025;2019-03-27 15:19:13:077
73.0;52.232;345526;2019-03-27 15:19:13:578
73.0;41.353;346025;2019-03-27 15:19:14:077
72.0;55.195;346525;2019-03-27 15:19:14:577
72.0;52.473;347028;2019-03-27 15:19:15:080
73.0;55.581;347525;2019-03-27 15:19:15:577
73.0;53.294;348026;2019-03-27 15:19:16:078
72.0;55.158;348529;2019-03-27 15:19:16:581
72.0;54.649;349025;2019-03-27 15:19:17:077
72.0;55.808;349525;2019-03-27 15:19:17:577
73.0;45.568;350025;2019-03-27 15:19:18:077
73.0;40.124;350526;2019-03-27 15:19:18:578
72.0;51.837;351027;2019-03-27 15:19:19:079
72.0;59.454;351525;2019-03-27 15:19:19:577
72.0;55.776;352028;2019-03-27 15:19:20:080
72.0;54.206;352526;2019-03-27 15:19:20:578
72.0;54.699;353026;2019-03-27 15:19:21:078
72.0;55.02;353525;2019-03-27 15:19:21:577
73.0;55.665;354025;2019-03-27 15:19:22:077
73.0;51.676;354525;2019-03-27 15:19:22:577
72.0;43.678;355025;2019-03-27 15:19:23:077
73.0;52.456;355526;2019-03-27 15:19:23:578
73.0;47.693;356029;2019-03-27 15:19:24:081
73.0;41.857;356526;2019-03-27 15:19:24:578
72.0;39.607;357025;2019-03-27 15:19:25:077
73.0;40.284;357526;2019-03-27 15:19:25:578
73.0;55.554;358026;2019-03-27 15:19:26:078
73.0;53.572;358525;2019-03-27 15:19:26:577
73.0;53.013;359025;2019-03-27 15:19:27:077
73.0;54.075;359526;2019-03-27 15:19:27:578
73.0;50.951;360029;2019-03-27 15:19:28:081
73.0;55.019;360526;2019-03-27 15:19:28:578
73.0;52.674;361033;2019-03-27 15:19:29:085
73.0;46.467;361525;2019-03-27 15:19:29:577
73.0;53.535;362030;2019-03-27 15:19:30:082
73.0;55.782;362525;2019-03-27 15:19:30:577
73.0;54.388;363026;2019-03-27 15:19:31:078
73.0;53.744;363526;2019-03-27 15:19:31:578
73.0;53.192;364025;2019-03-27 15:19:32:077
73.0;52.756;364525;2019-03-27 15:19:32:577
75.0;49.064;365027;2019-03-27 15:19:33:079
73.0;39.091;365525;2019-03-27 15:19:33:577
75.0;37.124;366025;2019-03-27 15:19:34:077
72.0;54.665;366525;2019-03-27 15:19:34:577
73.0;56.147;367026;2019-03-27 15:19:35:078
73.0;38.272;367526;2019-03-27 15:19:35:578
73.0;51.618;368025;2019-03-27 15:19:36:077
75.0;52.388;368525;2019-03-27 15:19:36:577
73.0;53.522;369027;2019-03-27 15:19:37:079
73.0;47.352;369526;2019-03-27 15:19:37:578
73.0;38.16;370025;2019-03-27 15:19:38:077
73.0;53.947;370526;2019-03-27 15:19:38:578
73.0;53.917;371026;2019-03-27 15:19:39:078
73.0;47.933;371525;2019-03-27 15:19:39:577
73.0;39.674;372025;2019-03-27 15:19:40:077
73.0;52.67;372526;2019-03-27 15:19:40:578
73.0;53.855;373026;2019-03-27 15:19:41:078
73.0;55.884;373526;2019-03-27 15:19:41:578
73.0;44.001;374026;2019-03-27 15:19:42:078
73.0;55.46;374526;2019-03-27 15:19:42:578
75.0;54.649;375029;2019-03-27 15:19:43:081
73.0;55.026;375526;2019-03-27 15:19:43:578
73.0;54.017;376026;2019-03-27 15:19:44:078
73.0;51.594;376526;2019-03-27 15:19:44:578
75.0;46.751;377026;2019-03-27 15:19:45:078
75.0;41.24;377525;2019-03-27 15:19:45:577
75.0;38.767;378025;2019-03-27 15:19:46:077
75.0;53.262;378525;2019-03-27 15:19:46:577
73.0;53.163;379025;2019-03-27 15:19:47:077
75.0;49.014;379525;2019-03-27 15:19:47:577
73.0;44.957;380026;2019-03-27 15:19:48:078
75.0;50.328;380526;2019-03-27 15:19:48:578
73.0;44.946;381026;2019-03-27 15:19:49:078
73.0;48.396;381526;2019-03-27 15:19:49:578
73.0;44.732;382031;2019-03-27 15:19:50:083
75.0;48.93;382526;2019-03-27 15:19:50:578
73.0;48.909;383025;2019-03-27 15:19:51:077
73.0;51.457;383525;2019-03-27 15:19:51:577
73.0;52.219;384025;2019-03-27 15:19:52:077
73.0;52.829;384525;2019-03-27 15:19:52:577
73.0;56.512;385025;2019-03-27 15:19:53:077
73.0;53.457;385525;2019-03-27 15:19:53:577
73.0;53.375;386026;2019-03-27 15:19:54:078
75.0;40.251;386526;2019-03-27 15:19:54:578
73.0;55.698;387029;2019-03-27 15:19:55:081
73.0;55.75;387526;2019-03-27 15:19:55:578
75.0;53.095;388026;2019-03-27 15:19:56:078
73.0;49.871;388526;2019-03-27 15:19:56:578
73.0;48.271;389025;2019-03-27 15:19:57:077
72.0;50.334;389525;2019-03-27 15:19:57:577
73.0;49.631;390026;2019-03-27 15:19:58:078
73.0;50.935;390526;2019-03-27 15:19:58:578
73.0;54.531;391025;2019-03-27 15:19:59:077
73.0;41.946;391526;2019-03-27 15:19:59:578
73.0;53.458;392029;2019-03-27 15:20:00:081
73.0;52.004;392526;2019-03-27 15:20:00:578
75.0;55.191;393025;2019-03-27 15:20:01:077
75.0;54.425;393526;2019-03-27 15:20:01:578
73.0;49.123;394026;2019-03-27 15:20:02:078
73.0;54.61;394526;2019-03-27 15:20:02:578
75.0;53.702;395025;2019-03-27 15:20:03:077
73.0;54.544;395527;2019-03-27 15:20:03:579
73.0;53.476;396026;2019-03-27 15:20:04:078
73.0;39.265;396526;2019-03-27 15:20:04:578
75.0;38.726;397025;2019-03-27 15:20:05:077
73.0;50.147;397525;2019-03-27 15:20:05:577
73.0;42.093;398027;2019-03-27 15:20:06:079
73.0;51.088;398526;2019-03-27 15:20:06:578
75.0;56.581;399025;2019-03-27 15:20:07:077
75.0;54.457;399526;2019-03-27 15:20:07:578
73.0;54.281;400025;2019-03-27 15:20:08:077
73.0;39.162;400529;2019-03-27 15:20:08:581
72.0;39.548;401026;2019-03-27 15:20:09:078
73.0;41.177;401526;2019-03-27 15:20:09:578
73.0;39.293;402026;2019-03-27 15:20:10:078
73.0;53.194;402525;2019-03-27 15:20:10:577
73.0;54.682;403025;2019-03-27 15:20:11:077
73.0;53.436;403525;2019-03-27 15:20:11:577
73.0;53.109;404025;2019-03-27 15:20:12:077
73.0;52.705;404526;2019-03-27 15:20:12:578
73.0;52.774;405026;2019-03-27 15:20:13:078
73.0;49.372;405525;2019-03-27 15:20:13:577
73.0;52.303;406026;2019-03-27 15:20:14:078
73.0;45.0;406525;2019-03-27 15:20:14:577
73.0;49.619;407026;2019-03-27 15:20:15:078
75.0;47.053;407526;2019-03-27 15:20:15:578
73.0;53.006;408025;2019-03-27 15:20:16:077
75.0;50.67;408526;2019-03-27 15:20:16:578
75.0;53.61;409025;2019-03-27 15:20:17:077
73.0;47.113;409527;2019-03-27 15:20:17:579
75.0;36.727;410025;2019-03-27 15:20:18:077
73.0;56.762;410525;2019-03-27 15:20:18:577
75.0;46.437;411027;2019-03-27 15:20:19:079
75.0;50.772;411525;2019-03-27 15:20:19:577
73.0;54.657;412026;2019-03-27 15:20:20:078
73.0;49.936;412526;2019-03-27 15:20:20:578
75.0;51.986;413025;2019-03-27 15:20:21:077
73.0;55.195;413525;2019-03-27 15:20:21:577
75.0;40.398;414025;2019-03-27 15:20:22:077
75.0;41.422;414529;2019-03-27 15:20:22:581
73.0;43.174;415026;2019-03-27 15:20:23:078
73.0;52.94;415525;2019-03-27 15:20:23:577
73.0;56.561;416026;2019-03-27 15:20:24:078
75.0;55.303;416525;2019-03-27 15:20:24:577
73.0;36.944;417025;2019-03-27 15:20:25:077
75.0;39.429;417525;2019-03-27 15:20:25:577
73.0;54.405;418025;2019-03-27 15:20:26:077
75.0;54.512;418528;2019-03-27 15:20:26:580
73.0;40.729;419025;2019-03-27 15:20:27:077
75.0;49.345;419525;2019-03-27 15:20:27:577
73.0;52.514;420025;2019-03-27 15:20:28:077
73.0;50.344;420525;2019-03-27 15:20:28:577
73.0;52.924;421025;2019-03-27 15:20:29:077
75.0;51.358;421525;2019-03-27 15:20:29:577
73.0;53.499;422025;2019-03-27 15:20:30:077
75.0;50.051;422525;2019-03-27 15:20:30:577
73.0;49.109;423025;2019-03-27 15:20:31:077
75.0;53.663;423525;2019-03-27 15:20:31:577
75.0;41.807;424026;2019-03-27 15:20:32:078
73.0;49.915;424526;2019-03-27 15:20:32:578
75.0;52.439;425025;2019-03-27 15:20:33:077
73.0;55.546;425525;2019-03-27 15:20:33:577
75.0;49.965;426025;2019-03-27 15:20:34:077
73.0;49.317;426526;2019-03-27 15:20:34:578
75.0;48.789;427026;2019-03-27 15:20:35:078
73.0;54.607;427525;2019-03-27 15:20:35:577
73.0;42.296;428025;2019-03-27 15:20:36:077
75.0;54.842;428526;2019-03-27 15:20:36:578
75.0;49.986;429026;2019-03-27 15:20:37:078
75.0;44.114;429525;2019-03-27 15:20:37:577
73.0;39.606;430025;2019-03-27 15:20:38:077
73.0;38.467;430528;2019-03-27 15:20:38:580
73.0;53.988;431025;2019-03-27 15:20:39:077
75.0;51.669;431527;2019-03-27 15:20:39:579
73.0;39.023;432025;2019-03-27 15:20:40:077
73.0;54.525;432525;2019-03-27 15:20:40:577
73.0;53.518;433025;2019-03-27 15:20:41:077
75.0;38.445;433525;2019-03-27 15:20:41:577
73.0;49.829;434026;2019-03-27 15:20:42:078
73.0;52.194;434525;2019-03-27 15:20:42:577
73.0;51.629;435026;2019-03-27 15:20:43:078
73.0;40.313;435525;2019-03-27 15:20:43:577
75.0;54.974;436026;2019-03-27 15:20:44:078
75.0;54.361;436525;2019-03-27 15:20:44:577
73.0;41.538;437025;2019-03-27 15:20:45:077
75.0;49.247;437525;2019-03-27 15:20:45:577
73.0;55.152;438025;2019-03-27 15:20:46:077
75.0;54.701;438525;2019-03-27 15:20:46:577
75.0;54.415;439026;2019-03-27 15:20:47:078
75.0;51.53;439527;2019-03-27 15:20:47:579
75.0;53.078;440026;2019-03-27 15:20:48:078
73.0;54.245;440528;2019-03-27 15:20:48:580
73.0;44.073;441026;2019-03-27 15:20:49:078
73.0;44.652;441526;2019-03-27 15:20:49:578
75.0;48.831;442026;2019-03-27 15:20:50:078
75.0;54.64;442525;2019-03-27 15:20:50:577
75.0;40.862;443025;2019-03-27 15:20:51:077
73.0;35.925;443525;2019-03-27 15:20:51:577
75.0;40.64;444025;2019-03-27 15:20:52:077
75.0;52.781;444527;2019-03-27 15:20:52:579
75.0;48.988;445026;2019-03-27 15:20:53:078
75.0;37.331;445525;2019-03-27 15:20:53:577
75.0;36.353;446026;2019-03-27 15:20:54:078
73.0;37.686;446526;2019-03-27 15:20:54:578
73.0;38.15;447026;2019-03-27 15:20:55:078
73.0;36.411;447526;2019-03-27 15:20:55:578
75.0;37.32;448025;2019-03-27 15:20:56:077
73.0;50.858;448526;2019-03-27 15:20:56:578
75.0;51.094;449025;2019-03-27 15:20:57:077
75.0;53.857;449525;2019-03-27 15:20:57:577
73.0;54.242;450025;2019-03-27 15:20:58:077
75.0;55.396;450526;2019-03-27 15:20:58:578
75.0;50.653;451025;2019-03-27 15:20:59:077
73.0;50.955;451525;2019-03-27 15:20:59:577
73.0;49.927;452025;2019-03-27 15:21:00:077
73.0;52.959;452526;2019-03-27 15:21:00:578
75.0;48.771;453026;2019-03-27 15:21:01:078
73.0;38.982;453528;2019-03-27 15:21:01:580
73.0;54.061;454026;2019-03-27 15:21:02:078
75.0;53.968;454525;2019-03-27 15:21:02:577
75.0;53.963;455025;2019-03-27 15:21:03:077
73.0;53.459;455526;2019-03-27 15:21:03:578
73.0;44.526;456026;2019-03-27 15:21:04:078
75.0;43.897;456526;2019-03-27 15:21:04:578
75.0;54.694;457025;2019-03-27 15:21:05:077
73.0;52.063;457526;2019-03-27 15:21:05:578
73.0;38.252;458026;2019-03-27 15:21:06:078
75.0;53.649;458525;2019-03-27 15:21:06:577
75.0;54.341;459026;2019-03-27 15:21:07:078
73.0;54.434;459526;2019-03-27 15:21:07:578
75.0;52.945;460026;2019-03-27 15:21:08:078
75.0;45.958;460525;2019-03-27 15:21:08:577
75.0;51.655;461025;2019-03-27 15:21:09:077
73.0;49.273;461526;2019-03-27 15:21:09:578
73.0;42.329;462027;2019-03-27 15:21:10:079
75.0;52.499;462526;2019-03-27 15:21:10:578
73.0;56.277;463025;2019-03-27 15:21:11:077
73.0;43.266;463525;2019-03-27 15:21:11:577
75.0;47.346;464026;2019-03-27 15:21:12:078
75.0;43.878;464526;2019-03-27 15:21:12:578
75.0;44.787;465025;2019-03-27 15:21:13:077
73.0;42.699;465525;2019-03-27 15:21:13:577
73.0;55.117;466030;2019-03-27 15:21:14:082
75.0;55.696;466526;2019-03-27 15:21:14:578
73.0;49.559;467028;2019-03-27 15:21:15:080
73.0;54.001;467527;2019-03-27 15:21:15:579
73.0;54.089;468025;2019-03-27 15:21:16:077
75.0;54.06;468526;2019-03-27 15:21:16:578
73.0;41.176;469025;2019-03-27 15:21:17:077
73.0;54.078;469525;2019-03-27 15:21:17:577
75.0;51.724;470029;2019-03-27 15:21:18:081
75.0;45.972;470526;2019-03-27 15:21:18:578
73.0;38.925;471028;2019-03-27 15:21:19:080
73.0;45.217;471526;2019-03-27 15:21:19:578
75.0;52.139;472025;2019-03-27 15:21:20:077
75.0;48.994;472526;2019-03-27 15:21:20:578
75.0;48.429;473026;2019-03-27 15:21:21:078
73.0;46.818;473525;2019-03-27 15:21:21:577
75.0;45.275;474026;2019-03-27 15:21:22:078
75.0;50.693;474525;2019-03-27 15:21:22:577
73.0;46.081;475025;2019-03-27 15:21:23:077
73.0;48.678;475525;2019-03-27 15:21:23:577
75.0;49.479;476025;2019-03-27 15:21:24:077
75.0;54.363;476525;2019-03-27 15:21:24:577
73.0;52.237;477026;2019-03-27 15:21:25:078
75.0;46.796;477525;2019-03-27 15:21:25:577
75.0;56.015;478026;2019-03-27 15:21:26:078
75.0;54.798;478526;2019-03-27 15:21:26:578
75.0;55.152;479027;2019-03-27 15:21:27:079
73.0;54.933;479526;2019-03-27 15:21:27:578
75.0;52.964;480028;2019-03-27 15:21:28:080
75.0;45.533;480526;2019-03-27 15:21:28:578
75.0;55.887;481026;2019-03-27 15:21:29:078
73.0;54.547;481525;2019-03-27 15:21:29:577
75.0;52.212;482025;2019-03-27 15:21:30:077
75.0;48.731;482526;2019-03-27 15:21:30:578
73.0;47.469;483026;2019-03-27 15:21:31:078
73.0;50.064;483526;2019-03-27 15:21:31:578
73.0;44.422;484025;2019-03-27 15:21:32:077
75.0;45.75;484525;2019-03-27 15:21:32:577
73.0;42.096;485025;2019-03-27 15:21:33:077
73.0;42.214;485525;2019-03-27 15:21:33:577
75.0;54.831;486026;2019-03-27 15:21:34:078
75.0;54.673;486526;2019-03-27 15:21:34:578
75.0;51.528;487025;2019-03-27 15:21:35:077
73.0;54.517;487526;2019-03-27 15:21:35:578
75.0;53.46;488027;2019-03-27 15:21:36:079
75.0;53.516;488525;2019-03-27 15:21:36:577
73.0;47.707;489025;2019-03-27 15:21:37:077
73.0;55.078;489526;2019-03-27 15:21:37:578
75.0;54.084;490026;2019-03-27 15:21:38:078
75.0;41.623;490525;2019-03-27 15:21:38:577
75.0;52.528;491025;2019-03-27 15:21:39:077
73.0;48.351;491525;2019-03-27 15:21:39:577
75.0;50.452;492030;2019-03-27 15:21:40:082
75.0;50.415;492525;2019-03-27 15:21:40:577
73.0;42.991;493027;2019-03-27 15:21:41:079
75.0;38.512;493526;2019-03-27 15:21:41:578
75.0;38.78;494026;2019-03-27 15:21:42:078
75.0;42.091;494525;2019-03-27 15:21:42:577
73.0;39.022;495026;2019-03-27 15:21:43:078
75.0;38.01;495525;2019-03-27 15:21:43:577
75.0;52.748;496026;2019-03-27 15:21:44:078
75.0;50.324;496526;2019-03-27 15:21:44:578
73.0;42.029;497025;2019-03-27 15:21:45:077
75.0;37.043;497526;2019-03-27 15:21:45:578
75.0;45.837;498027;2019-03-27 15:21:46:079
75.0;45.587;498526;2019-03-27 15:21:46:578
73.0;42.747;499025;2019-03-27 15:21:47:077
75.0;38.107;499525;2019-03-27 15:21:47:577
73.0;38.828;500025;2019-03-27 15:21:48:077
75.0;54.423;500525;2019-03-27 15:21:48:577
73.0;54.98;501027;2019-03-27 15:21:49:079
73.0;52.892;501526;2019-03-27 15:21:49:578
75.0;54.887;502025;2019-03-27 15:21:50:077
73.0;52.554;502525;2019-03-27 15:21:50:577
75.0;50.838;503025;2019-03-27 15:21:51:077
73.0;50.151;503525;2019-03-27 15:21:51:577
73.0;45.786;504025;2019-03-27 15:21:52:077
73.0;37.424;504525;2019-03-27 15:21:52:577
75.0;40.256;505026;2019-03-27 15:21:53:078
75.0;44.336;505526;2019-03-27 15:21:53:578
73.0;52.009;506025;2019-03-27 15:21:54:077
73.0;46.652;506525;2019-03-27 15:21:54:577
75.0;48.318;507028;2019-03-27 15:21:55:080
75.0;37.374;507525;2019-03-27 15:21:55:577
75.0;47.583;508025;2019-03-27 15:21:56:077
75.0;46.31;508525;2019-03-27 15:21:56:577
75.0;50.578;509025;2019-03-27 15:21:57:077
75.0;50.588;509526;2019-03-27 15:21:57:578
75.0;45.712;510026;2019-03-27 15:21:58:078
75.0;40.407;510526;2019-03-27 15:21:58:578
75.0;37.779;511025;2019-03-27 15:21:59:077
75.0;35.487;511525;2019-03-27 15:21:59:577
75.0;39.247;512025;2019-03-27 15:22:00:077
75.0;38.691;512525;2019-03-27 15:22:00:577
75.0;36.52;513025;2019-03-27 15:22:01:077
73.0;43.335;513526;2019-03-27 15:22:01:578
75.0;38.794;514025;2019-03-27 15:22:02:077
75.0;46.497;514526;2019-03-27 15:22:02:578
75.0;37.62;515025;2019-03-27 15:22:03:077
75.0;54.482;515526;2019-03-27 15:22:03:578
75.0;47.983;516025;2019-03-27 15:22:04:077
75.0;47.916;516526;2019-03-27 15:22:04:578
75.0;52.285;517025;2019-03-27 15:22:05:077
75.0;50.844;517526;2019-03-27 15:22:05:578
75.0;48.713;518025;2019-03-27 15:22:06:077
75.0;39.467;518525;2019-03-27 15:22:06:577
75.0;54.548;519025;2019-03-27 15:22:07:077
75.0;58.079;519527;2019-03-27 15:22:07:579
75.0;54.791;520027;2019-03-27 15:22:08:079
75.0;53.566;520526;2019-03-27 15:22:08:578
73.0;54.139;521026;2019-03-27 15:22:09:078
75.0;56.444;521526;2019-03-27 15:22:09:578
75.0;54.867;522026;2019-03-27 15:22:10:078
75.0;49.078;522525;2019-03-27 15:22:10:577
75.0;56.267;523027;2019-03-27 15:22:11:079
75.0;52.798;523526;2019-03-27 15:22:11:578
73.0;52.378;524025;2019-03-27 15:22:12:077
75.0;44.987;524528;2019-03-27 15:22:12:580
75.0;41.645;525025;2019-03-27 15:22:13:077
75.0;37.355;525525;2019-03-27 15:22:13:577
73.0;37.026;526025;2019-03-27 15:22:14:077
