LIGHT (lux),SOUND LEVEL (dB),Time,YYYY-MO-DD HH-MI-SS_SSS
521,38.437,2207019,2019-03-12 12:38:02:952
521,33.446,2207520,2019-03-12 12:38:03:453
521,36.911,2208019,2019-03-12 12:38:03:952
521,50.384,2208519,2019-03-12 12:38:04:452
521,52.63,2209019,2019-03-12 12:38:04:952
521,46.354,2209519,2019-03-12 12:38:05:452
521,43.89,2210019,2019-03-12 12:38:05:952
521,39.19,2210519,2019-03-12 12:38:06:452
521,44.466,2211019,2019-03-12 12:38:06:952
521,33.583,2211519,2019-03-12 12:38:07:452
521,36.495,2212019,2019-03-12 12:38:07:952
521,38.083,2212519,2019-03-12 12:38:08:452
521,36.303,2213019,2019-03-12 12:38:08:952
521,57.551,2213519,2019-03-12 12:38:09:452
521,54.692,2214019,2019-03-12 12:38:09:952
521,52.177,2214519,2019-03-12 12:38:10:452
503,53.58,2215019,2019-03-12 12:38:10:952
492,54.344,2215519,2019-03-12 12:38:11:452
512,55.736,2216019,2019-03-12 12:38:11:952
510,55.844,2216520,2019-03-12 12:38:12:453
501,54.645,2217019,2019-03-12 12:38:12:952
501,52.791,2217520,2019-03-12 12:38:13:453
501,53.421,2218019,2019-03-12 12:38:13:952
501,56.245,2218518,2019-03-12 12:38:14:451
501,46.875,2219018,2019-03-12 12:38:14:951
501,54.788,2219519,2019-03-12 12:38:15:452
501,55.547,2220019,2019-03-12 12:38:15:952
501,52.988,2220519,2019-03-12 12:38:16:452
501,46.729,2221019,2019-03-12 12:38:16:952
510,58.101,2221522,2019-03-12 12:38:17:455
512,53.421,2222019,2019-03-12 12:38:17:952
510,55.979,2222520,2019-03-12 12:38:18:453
510,52.882,2223019,2019-03-12 12:38:18:952
512,42.714,2223519,2019-03-12 12:38:19:452
521,40.25,2224019,2019-03-12 12:38:19:952
503,49.585,2224519,2019-03-12 12:38:20:452
501,54.434,2225023,2019-03-12 12:38:20:956
501,49.433,2225519,2019-03-12 12:38:21:452
501,53.587,2226019,2019-03-12 12:38:21:952
492,51.479,2226520,2019-03-12 12:38:22:453
492,51.661,2227019,2019-03-12 12:38:22:952
492,49.581,2227519,2019-03-12 12:38:23:452
492,37.361,2228020,2019-03-12 12:38:23:953
501,44.617,2228519,2019-03-12 12:38:24:452
521,56.814,2229019,2019-03-12 12:38:24:952
521,48.28,2229520,2019-03-12 12:38:25:453
521,47.32,2230019,2019-03-12 12:38:25:952
521,48.485,2230520,2019-03-12 12:38:26:453
521,56.544,2231019,2019-03-12 12:38:26:952
503,54.787,2231519,2019-03-12 12:38:27:452
519,53.301,2232019,2019-03-12 12:38:27:952
501,53.925,2232519,2019-03-12 12:38:28:452
492,49.714,2233018,2019-03-12 12:38:28:951
492,44.697,2233519,2019-03-12 12:38:29:452
490,58.568,2234019,2019-03-12 12:38:29:952
490,54.827,2234520,2019-03-12 12:38:30:453
490,56.126,2235019,2019-03-12 12:38:30:952
490,49.51,2235520,2019-03-12 12:38:31:453
490,46.36,2236019,2019-03-12 12:38:31:952
510,37.678,2236519,2019-03-12 12:38:32:452
510,45.426,2237019,2019-03-12 12:38:32:952
501,46.337,2237519,2019-03-12 12:38:33:452
503,43.606,2238019,2019-03-12 12:38:33:952
503,45.278,2238521,2019-03-12 12:38:34:454
503,42.167,2239020,2019-03-12 12:38:34:953
503,55.991,2239519,2019-03-12 12:38:35:452
503,51.904,2240019,2019-03-12 12:38:35:952
503,50.329,2240519,2019-03-12 12:38:36:452
501,59.37,2241019,2019-03-12 12:38:36:952
499,57.381,2241519,2019-03-12 12:38:37:452
490,55.468,2242019,2019-03-12 12:38:37:952
492,58.232,2242519,2019-03-12 12:38:38:452
492,54.57,2243019,2019-03-12 12:38:38:952
492,56.136,2243518,2019-03-12 12:38:39:451
492,58.008,2244019,2019-03-12 12:38:39:952
492,56.287,2244519,2019-03-12 12:38:40:452
492,49.714,2245019,2019-03-12 12:38:40:952
492,51.992,2245523,2019-03-12 12:38:41:456
490,54.219,2246018,2019-03-12 12:38:41:951
510,39.95,2246519,2019-03-12 12:38:42:452
492,51.162,2247019,2019-03-12 12:38:42:952
492,59.856,2247520,2019-03-12 12:38:43:453
492,56.158,2248019,2019-03-12 12:38:43:952
492,57.292,2248519,2019-03-12 12:38:44:452
492,55.186,2249018,2019-03-12 12:38:44:951
492,53.189,2249518,2019-03-12 12:38:45:451
490,55.797,2250018,2019-03-12 12:38:45:951
501,53.828,2250519,2019-03-12 12:38:46:452
501,56.777,2251020,2019-03-12 12:38:46:953
501,46.336,2251520,2019-03-12 12:38:47:453
501,57.052,2252018,2019-03-12 12:38:47:951
501,56.505,2252518,2019-03-12 12:38:48:451
501,55.967,2253019,2019-03-12 12:38:48:952
501,54.357,2253519,2019-03-12 12:38:49:452
501,56.206,2254019,2019-03-12 12:38:49:952
501,54.747,2254518,2019-03-12 12:38:50:451
501,48.703,2255019,2019-03-12 12:38:50:952
501,54.857,2255519,2019-03-12 12:38:51:452
501,53.481,2256019,2019-03-12 12:38:51:952
501,56.188,2256523,2019-03-12 12:38:52:456
501,47.741,2257020,2019-03-12 12:38:52:953
501,47.49,2257521,2019-03-12 12:38:53:454
503,44.306,2258019,2019-03-12 12:38:53:952
501,40.879,2258519,2019-03-12 12:38:54:452
503,51.034,2259018,2019-03-12 12:38:54:951
501,47.882,2259519,2019-03-12 12:38:55:452
510,56.156,2260019,2019-03-12 12:38:55:952
512,42.667,2260519,2019-03-12 12:38:56:452
510,45.195,2261019,2019-03-12 12:38:56:952
503,41.053,2261519,2019-03-12 12:38:57:452
501,39.655,2262019,2019-03-12 12:38:57:952
492,42.012,2262519,2019-03-12 12:38:58:452
492,38.906,2263019,2019-03-12 12:38:58:952
492,42.721,2263519,2019-03-12 12:38:59:452
492,39.269,2264019,2019-03-12 12:38:59:952
492,39.61,2264521,2019-03-12 12:39:00:454
492,30.807,2265022,2019-03-12 12:39:00:955
492,34.906,2265519,2019-03-12 12:39:01:452
492,42.343,2266019,2019-03-12 12:39:01:952
492,51.67,2266519,2019-03-12 12:39:02:452
492,55.407,2267018,2019-03-12 12:39:02:951
492,55.979,2267519,2019-03-12 12:39:03:452
492,51.213,2268019,2019-03-12 12:39:03:952
492,51.156,2268520,2019-03-12 12:39:04:453
492,48.78,2269022,2019-03-12 12:39:04:955
492,44.492,2269519,2019-03-12 12:39:05:452
510,42.508,2270019,2019-03-12 12:39:05:952
510,48.99,2270519,2019-03-12 12:39:06:452
510,48.463,2271019,2019-03-12 12:39:06:952
519,39.581,2271519,2019-03-12 12:39:07:452
512,52.643,2272019,2019-03-12 12:39:07:952
512,52.203,2272519,2019-03-12 12:39:08:452
510,50.46,2273019,2019-03-12 12:39:08:952
510,55.668,2273519,2019-03-12 12:39:09:452
499,54.31,2274020,2019-03-12 12:39:09:953
492,53.927,2274519,2019-03-12 12:39:10:452
492,51.169,2275019,2019-03-12 12:39:10:952
492,41.47,2275520,2019-03-12 12:39:11:453
512,38.224,2276019,2019-03-12 12:39:11:952
519,50.183,2276519,2019-03-12 12:39:12:452
512,44.217,2277020,2019-03-12 12:39:12:953
512,43.637,2277519,2019-03-12 12:39:13:452
510,47.704,2278020,2019-03-12 12:39:13:953
512,44.075,2278519,2019-03-12 12:39:14:452
521,41.266,2279021,2019-03-12 12:39:14:954
521,39.945,2279519,2019-03-12 12:39:15:452
521,38.818,2280019,2019-03-12 12:39:15:952
521,50.297,2280519,2019-03-12 12:39:16:452
521,49.56,2281018,2019-03-12 12:39:16:951
521,53.252,2281519,2019-03-12 12:39:17:452
521,45.624,2282019,2019-03-12 12:39:17:952
521,45.365,2282519,2019-03-12 12:39:18:452
521,51.754,2283022,2019-03-12 12:39:18:955
521,47.691,2283519,2019-03-12 12:39:19:452
521,35.33,2284019,2019-03-12 12:39:19:952
512,38.352,2284519,2019-03-12 12:39:20:452
512,49.184,2285019,2019-03-12 12:39:20:952
512,51.634,2285519,2019-03-12 12:39:21:452
512,54.327,2286019,2019-03-12 12:39:21:952
512,43.319,2286519,2019-03-12 12:39:22:452
519,36.763,2287019,2019-03-12 12:39:22:952
512,51.644,2287519,2019-03-12 12:39:23:452
512,56.051,2288021,2019-03-12 12:39:23:954
519,55.257,2288519,2019-03-12 12:39:24:452
512,53.331,2289019,2019-03-12 12:39:24:952
512,49.028,2289519,2019-03-12 12:39:25:452
510,57.505,2290019,2019-03-12 12:39:25:952
512,52.128,2290519,2019-03-12 12:39:26:452
510,53.043,2291019,2019-03-12 12:39:26:952
510,53.926,2291519,2019-03-12 12:39:27:452
512,49.116,2292019,2019-03-12 12:39:27:952
512,44.091,2292519,2019-03-12 12:39:28:452
512,50.089,2293019,2019-03-12 12:39:28:952
521,46.808,2293519,2019-03-12 12:39:29:452
519,46.495,2294020,2019-03-12 12:39:29:953
519,46.884,2294519,2019-03-12 12:39:30:452
519,55.948,2295019,2019-03-12 12:39:30:952
519,58.423,2295519,2019-03-12 12:39:31:452
519,55.63,2296019,2019-03-12 12:39:31:952
519,56.29,2296519,2019-03-12 12:39:32:452
519,56.311,2297019,2019-03-12 12:39:32:952
519,55.775,2297519,2019-03-12 12:39:33:452
519,51.904,2298020,2019-03-12 12:39:33:953
519,51.77,2298519,2019-03-12 12:39:34:452
512,41.963,2299019,2019-03-12 12:39:34:952
519,56.805,2299519,2019-03-12 12:39:35:452
519,53.749,2300019,2019-03-12 12:39:35:952
519,58.716,2300519,2019-03-12 12:39:36:452
512,48.919,2301020,2019-03-12 12:39:36:953
512,55.969,2301520,2019-03-12 12:39:37:453
519,54.759,2302019,2019-03-12 12:39:37:952
512,48.512,2302519,2019-03-12 12:39:38:452
512,40.076,2303019,2019-03-12 12:39:38:952
512,57.503,2303519,2019-03-12 12:39:39:452
519,57.021,2304018,2019-03-12 12:39:39:951
512,56.463,2304519,2019-03-12 12:39:40:452
519,52.467,2305019,2019-03-12 12:39:40:952
512,53.101,2305519,2019-03-12 12:39:41:452
512,54.267,2306019,2019-03-12 12:39:41:952
512,51.75,2306518,2019-03-12 12:39:42:451
512,46.498,2307019,2019-03-12 12:39:42:952
512,53.032,2307519,2019-03-12 12:39:43:452
512,53.579,2308019,2019-03-12 12:39:43:952
512,52.767,2308519,2019-03-12 12:39:44:452
512,43.52,2309018,2019-03-12 12:39:44:951
512,47.059,2309519,2019-03-12 12:39:45:452
512,53.543,2310020,2019-03-12 12:39:45:953
512,53.019,2310520,2019-03-12 12:39:46:453
512,51.024,2311019,2019-03-12 12:39:46:952
512,47.792,2311519,2019-03-12 12:39:47:452
512,39.507,2312018,2019-03-12 12:39:47:951
512,47.464,2312519,2019-03-12 12:39:48:452
512,40.643,2313019,2019-03-12 12:39:48:952
512,31.984,2313519,2019-03-12 12:39:49:452
512,33.012,2314019,2019-03-12 12:39:49:952
512,41.128,2314519,2019-03-12 12:39:50:452
512,39.619,2315019,2019-03-12 12:39:50:952
512,40.034,2315518,2019-03-12 12:39:51:451
512,39.855,2316019,2019-03-12 12:39:51:952
512,44.083,2316519,2019-03-12 12:39:52:452
512,49.323,2317019,2019-03-12 12:39:52:952
512,40.438,2317519,2019-03-12 12:39:53:452
512,43.756,2318022,2019-03-12 12:39:53:955
512,49.114,2318518,2019-03-12 12:39:54:451
521,51.884,2319019,2019-03-12 12:39:54:952
521,49.433,2319519,2019-03-12 12:39:55:452
521,43.438,2320019,2019-03-12 12:39:55:952
521,41.88,2320519,2019-03-12 12:39:56:452
521,43.334,2321019,2019-03-12 12:39:56:952
521,40.185,2321519,2019-03-12 12:39:57:452
521,40.067,2322019,2019-03-12 12:39:57:952
521,42.578,2322518,2019-03-12 12:39:58:451
521,44.257,2323020,2019-03-12 12:39:58:953
521,42.638,2323519,2019-03-12 12:39:59:452
521,40.646,2324019,2019-03-12 12:39:59:952
521,43.244,2324520,2019-03-12 12:40:00:453
521,40.958,2325019,2019-03-12 12:40:00:952
521,45.615,2325519,2019-03-12 12:40:01:452
521,44.895,2326019,2019-03-12 12:40:01:952
521,40.992,2326523,2019-03-12 12:40:02:456
521,41.179,2327020,2019-03-12 12:40:02:953
521,39.606,2327519,2019-03-12 12:40:03:452
521,41.667,2328019,2019-03-12 12:40:03:952
521,44.865,2328519,2019-03-12 12:40:04:452
521,42.043,2329019,2019-03-12 12:40:04:952
521,58.513,2329519,2019-03-12 12:40:05:452
521,48.082,2330020,2019-03-12 12:40:05:953
521,52.646,2330520,2019-03-12 12:40:06:453
521,54.299,2331019,2019-03-12 12:40:06:952
521,55.22,2331519,2019-03-12 12:40:07:452
521,55.007,2332019,2019-03-12 12:40:07:952
521,54.852,2332519,2019-03-12 12:40:08:452
521,52.374,2333019,2019-03-12 12:40:08:952
512,46.999,2333519,2019-03-12 12:40:09:452
512,52.632,2334019,2019-03-12 12:40:09:952
512,56.985,2334519,2019-03-12 12:40:10:452
519,53.418,2335020,2019-03-12 12:40:10:953
519,51.825,2335520,2019-03-12 12:40:11:453
512,52.965,2336019,2019-03-12 12:40:11:952
512,53.302,2336519,2019-03-12 12:40:12:452
512,56.4,2337020,2019-03-12 12:40:12:953
512,53.005,2337519,2019-03-12 12:40:13:452
512,47.45,2338022,2019-03-12 12:40:13:955
512,37.969,2338519,2019-03-12 12:40:14:452
512,51.823,2339019,2019-03-12 12:40:14:952
512,54.513,2339521,2019-03-12 12:40:15:454
512,52.516,2340019,2019-03-12 12:40:15:952
512,53.026,2340519,2019-03-12 12:40:16:452
512,50.437,2341019,2019-03-12 12:40:16:952
512,46.216,2341521,2019-03-12 12:40:17:454
512,50.768,2342018,2019-03-12 12:40:17:951
512,45.755,2342519,2019-03-12 12:40:18:452
512,43.426,2343019,2019-03-12 12:40:18:952
510,53.073,2343520,2019-03-12 12:40:19:453
519,39.773,2344019,2019-03-12 12:40:19:952
521,44.514,2344519,2019-03-12 12:40:20:452
521,50.628,2345019,2019-03-12 12:40:20:952
521,53.719,2345520,2019-03-12 12:40:21:453
521,46.419,2346019,2019-03-12 12:40:21:952
512,43.914,2346519,2019-03-12 12:40:22:452
512,54.146,2347019,2019-03-12 12:40:22:952
512,54.044,2347519,2019-03-12 12:40:23:452
512,54.529,2348020,2019-03-12 12:40:23:953
510,50.605,2348519,2019-03-12 12:40:24:452
510,50.618,2349020,2019-03-12 12:40:24:953
510,50.727,2349522,2019-03-12 12:40:25:455
510,37.441,2350019,2019-03-12 12:40:25:952
510,34.254,2350519,2019-03-12 12:40:26:452
510,53.804,2351019,2019-03-12 12:40:26:952
510,51.137,2351519,2019-03-12 12:40:27:452
510,52.816,2352019,2019-03-12 12:40:27:952
510,37.895,2352519,2019-03-12 12:40:28:452
510,43.826,2353019,2019-03-12 12:40:28:952
510,55.673,2353519,2019-03-12 12:40:29:452
510,57.642,2354019,2019-03-12 12:40:29:952
510,53.47,2354520,2019-03-12 12:40:30:453
510,53.454,2355019,2019-03-12 12:40:30:952
510,55.614,2355519,2019-03-12 12:40:31:452
510,47.185,2356019,2019-03-12 12:40:31:952
510,46.262,2356519,2019-03-12 12:40:32:452
510,51.786,2357022,2019-03-12 12:40:32:955
510,56.701,2357520,2019-03-12 12:40:33:453
512,51.61,2358019,2019-03-12 12:40:33:952
521,52.896,2358520,2019-03-12 12:40:34:453
519,44.643,2359020,2019-03-12 12:40:34:953
501,53.463,2359519,2019-03-12 12:40:35:452
501,54.106,2360019,2019-03-12 12:40:35:952
510,46.261,2360519,2019-03-12 12:40:36:452
510,47.343,2361019,2019-03-12 12:40:36:952
510,46.702,2361520,2019-03-12 12:40:37:453
503,49.057,2362019,2019-03-12 12:40:37:952
503,51.088,2362520,2019-03-12 12:40:38:453
503,57.44,2363018,2019-03-12 12:40:38:951
521,55.355,2363518,2019-03-12 12:40:39:451
521,52.693,2364019,2019-03-12 12:40:39:952
521,54.156,2364518,2019-03-12 12:40:40:451
521,42.551,2365019,2019-03-12 12:40:40:952
521,58.527,2365519,2019-03-12 12:40:41:452
521,56.327,2366019,2019-03-12 12:40:41:952
521,53.092,2366519,2019-03-12 12:40:42:452
521,49.224,2367019,2019-03-12 12:40:42:952
521,47.594,2367519,2019-03-12 12:40:43:452
521,53.216,2368019,2019-03-12 12:40:43:952
521,50.188,2368519,2019-03-12 12:40:44:452
521,41.964,2369019,2019-03-12 12:40:44:952
521,51.87,2369519,2019-03-12 12:40:45:452
521,54.104,2370019,2019-03-12 12:40:45:952
521,45.698,2370521,2019-03-12 12:40:46:454
521,53.604,2371019,2019-03-12 12:40:46:952
521,52.042,2371519,2019-03-12 12:40:47:452
521,52.544,2372019,2019-03-12 12:40:47:952
521,46.157,2372519,2019-03-12 12:40:48:452
521,49.87,2373018,2019-03-12 12:40:48:951
521,54.732,2373519,2019-03-12 12:40:49:452
521,43.729,2374019,2019-03-12 12:40:49:952
521,36.238,2374519,2019-03-12 12:40:50:452
521,46.121,2375019,2019-03-12 12:40:50:952
521,54.503,2375519,2019-03-12 12:40:51:452
521,49.392,2376019,2019-03-12 12:40:51:952
521,48.182,2376520,2019-03-12 12:40:52:453
521,55.629,2377019,2019-03-12 12:40:52:952
521,51.258,2377519,2019-03-12 12:40:53:452
521,48.841,2378019,2019-03-12 12:40:53:952
521,53.559,2378521,2019-03-12 12:40:54:454
521,50.886,2379019,2019-03-12 12:40:54:952
521,48.2,2379519,2019-03-12 12:40:55:452
521,50.619,2380019,2019-03-12 12:40:55:952
521,42.556,2380519,2019-03-12 12:40:56:452
521,47.523,2381020,2019-03-12 12:40:56:953
521,55.02,2381518,2019-03-12 12:40:57:451
521,55.217,2382019,2019-03-12 12:40:57:952
521,42.431,2382520,2019-03-12 12:40:58:453
521,48.378,2383019,2019-03-12 12:40:58:952
521,48.683,2383519,2019-03-12 12:40:59:452
521,53.969,2384018,2019-03-12 12:40:59:951
521,47.648,2384518,2019-03-12 12:41:00:451
521,53.62,2385019,2019-03-12 12:41:00:952
521,48.302,2385519,2019-03-12 12:41:01:452
521,47.789,2386020,2019-03-12 12:41:01:953
521,49.576,2386519,2019-03-12 12:41:02:452
521,40.042,2387018,2019-03-12 12:41:02:951
521,41.061,2387519,2019-03-12 12:41:03:452
521,36.993,2388019,2019-03-12 12:41:03:952
521,49.178,2388519,2019-03-12 12:41:04:452
521,45.718,2389019,2019-03-12 12:41:04:952
521,57.869,2389521,2019-03-12 12:41:05:454
521,52.587,2390019,2019-03-12 12:41:05:952
521,52.657,2390519,2019-03-12 12:41:06:452
521,50.016,2391019,2019-03-12 12:41:06:952
521,52.058,2391519,2019-03-12 12:41:07:452
521,48.159,2392019,2019-03-12 12:41:07:952
521,35.088,2392519,2019-03-12 12:41:08:452
521,39.689,2393020,2019-03-12 12:41:08:953
521,42.575,2393520,2019-03-12 12:41:09:453
521,41.219,2394019,2019-03-12 12:41:09:952
521,41.336,2394519,2019-03-12 12:41:10:452
521,40.616,2395019,2019-03-12 12:41:10:952
521,43.17,2395518,2019-03-12 12:41:11:451
521,39.257,2396019,2019-03-12 12:41:11:952
521,39.29,2396518,2019-03-12 12:41:12:451
521,38.944,2397018,2019-03-12 12:41:12:951
521,40.838,2397519,2019-03-12 12:41:13:452
521,36.653,2398019,2019-03-12 12:41:13:952
521,35.109,2398518,2019-03-12 12:41:14:451
521,40.239,2399019,2019-03-12 12:41:14:952
521,38.37,2399518,2019-03-12 12:41:15:451
521,39.975,2400019,2019-03-12 12:41:15:952
521,43.144,2400520,2019-03-12 12:41:16:453
521,41.392,2401020,2019-03-12 12:41:16:953
521,44.837,2401519,2019-03-12 12:41:17:452
521,39.911,2402021,2019-03-12 12:41:17:954
521,42.612,2402521,2019-03-12 12:41:18:454
521,44.525,2403019,2019-03-12 12:41:18:952
521,41.205,2403518,2019-03-12 12:41:19:451
521,42.285,2404019,2019-03-12 12:41:19:952
441,37.326,2404518,2019-03-12 12:41:20:451
521,39.869,2405018,2019-03-12 12:41:20:951
521,48.523,2405524,2019-03-12 12:41:21:457
521,53.547,2406018,2019-03-12 12:41:21:951
510,55.533,2406518,2019-03-12 12:41:22:451
501,55.587,2407019,2019-03-12 12:41:22:952
501,55.176,2407518,2019-03-12 12:41:23:451
483,50.39,2408020,2019-03-12 12:41:23:953
521,48.627,2408521,2019-03-12 12:41:24:454
521,47.206,2409018,2019-03-12 12:41:24:951
521,46.864,2409519,2019-03-12 12:41:25:452
521,46.317,2410019,2019-03-12 12:41:25:952
521,51.261,2410518,2019-03-12 12:41:26:451
521,48.362,2411019,2019-03-12 12:41:26:952
521,50.212,2411518,2019-03-12 12:41:27:451
521,51.305,2412019,2019-03-12 12:41:27:952
521,42.537,2412519,2019-03-12 12:41:28:452
521,53.868,2413018,2019-03-12 12:41:28:951
521,50.095,2413519,2019-03-12 12:41:29:452
521,36.805,2414019,2019-03-12 12:41:29:952
521,38.014,2414518,2019-03-12 12:41:30:451
521,44.734,2415020,2019-03-12 12:41:30:953
521,50.292,2415518,2019-03-12 12:41:31:451
521,47.175,2416019,2019-03-12 12:41:31:952
521,57.083,2416519,2019-03-12 12:41:32:452
521,53.723,2417018,2019-03-12 12:41:32:951
521,48.798,2417519,2019-03-12 12:41:33:452
521,55.427,2418019,2019-03-12 12:41:33:952
521,47.693,2418519,2019-03-12 12:41:34:452
521,55.946,2419020,2019-03-12 12:41:34:953
521,48.364,2419520,2019-03-12 12:41:35:453
521,49.279,2420020,2019-03-12 12:41:35:953
521,44.971,2420520,2019-03-12 12:41:36:453
521,41.666,2421019,2019-03-12 12:41:36:952
521,41.646,2421519,2019-03-12 12:41:37:452
521,41.823,2422019,2019-03-12 12:41:37:952
521,40.132,2422519,2019-03-12 12:41:38:452
521,33.988,2423019,2019-03-12 12:41:38:952
521,42.814,2423518,2019-03-12 12:41:39:451
521,44.331,2424020,2019-03-12 12:41:39:953
521,52.46,2424519,2019-03-12 12:41:40:452
521,54.8,2425019,2019-03-12 12:41:40:952
521,56.126,2425520,2019-03-12 12:41:41:453
521,53.238,2426019,2019-03-12 12:41:41:952
521,49.408,2426519,2019-03-12 12:41:42:452
521,49.309,2427019,2019-03-12 12:41:42:952
521,47.298,2427518,2019-03-12 12:41:43:451
521,45.148,2428020,2019-03-12 12:41:43:953
521,45.502,2428519,2019-03-12 12:41:44:452
521,47.1,2429019,2019-03-12 12:41:44:952
521,58.005,2429521,2019-03-12 12:41:45:454
521,54.63,2430019,2019-03-12 12:41:45:952
521,56.646,2430519,2019-03-12 12:41:46:452
521,46.438,2431019,2019-03-12 12:41:46:952
521,53.364,2431519,2019-03-12 12:41:47:452
521,51.313,2432019,2019-03-12 12:41:47:952
521,50.199,2432518,2019-03-12 12:41:48:451
521,53.351,2433019,2019-03-12 12:41:48:952
521,47.667,2433519,2019-03-12 12:41:49:452
521,40.75,2434019,2019-03-12 12:41:49:952
521,45.02,2434519,2019-03-12 12:41:50:452
521,43.857,2435019,2019-03-12 12:41:50:952
521,43.212,2435518,2019-03-12 12:41:51:451
521,44.619,2436019,2019-03-12 12:41:51:952
521,45.946,2436519,2019-03-12 12:41:52:452
521,43.817,2437019,2019-03-12 12:41:52:952
521,46.629,2437520,2019-03-12 12:41:53:453
521,39.049,2438019,2019-03-12 12:41:53:952
521,53.743,2438519,2019-03-12 12:41:54:452
521,52.622,2439019,2019-03-12 12:41:54:952
521,45.047,2439519,2019-03-12 12:41:55:452
521,56.415,2440019,2019-03-12 12:41:55:952
521,52.018,2440520,2019-03-12 12:41:56:453
521,49.741,2441019,2019-03-12 12:41:56:952
521,52.262,2441519,2019-03-12 12:41:57:452
521,52.593,2442018,2019-03-12 12:41:57:951
521,58.238,2442519,2019-03-12 12:41:58:452
521,47.193,2443019,2019-03-12 12:41:58:952
521,43.593,2443519,2019-03-12 12:41:59:452
521,45.938,2444019,2019-03-12 12:41:59:952
521,40.305,2444518,2019-03-12 12:42:00:451
521,41.595,2445019,2019-03-12 12:42:00:952
521,36.792,2445520,2019-03-12 12:42:01:453
521,36.496,2446019,2019-03-12 12:42:01:952
521,45.108,2446519,2019-03-12 12:42:02:452
521,45.983,2447020,2019-03-12 12:42:02:953
521,47.574,2447519,2019-03-12 12:42:03:452
521,47.501,2448020,2019-03-12 12:42:03:953
521,54.542,2448519,2019-03-12 12:42:04:452
521,54.272,2449019,2019-03-12 12:42:04:952
521,52.717,2449519,2019-03-12 12:42:05:452
521,46.542,2450020,2019-03-12 12:42:05:953
521,38.483,2450519,2019-03-12 12:42:06:452
521,48.418,2451020,2019-03-12 12:42:06:953
521,44.293,2451520,2019-03-12 12:42:07:453
521,38.242,2452019,2019-03-12 12:42:07:952
521,35.714,2452519,2019-03-12 12:42:08:452
